County,FIPS,Average Annual Count,State
Braxton County,54007.0,11,West Virginia
Lewis and Clark County,30049.0,58,Montana
Fremont County,56013.0,30,Wyoming
Garrett County,24023.0,28,Maryland
Kings County,36047.0,1932,New York
Winnebago County,17201.0,228,Illinois
Allegan County,26005.0,92,Michigan
Coos County,41011.0,67,Oregon
Lee County,12071.0,739,Florida
Hampshire County,54027.0,21,West Virginia
Mercer County,42085.0,101,Pennsylvania
Knox County,31107.0,6,Nebraska
Bossier Parish,22015.0,90,Louisiana
Kenai Peninsula Borough,2122.0,46,Alaska
Bath County,21011.0,9,Kentucky
Hampshire County,25015.0,127,Massachusetts
Newport News City,51700.0,129,Virginia
Carroll County,39019.0,25,Ohio
Deuel County,46039.0,3,South Dakota
Monroe County,21171.0,10,Kentucky
Piscataquis County,23021.0,18,Maine
Lincoln County,13181.0,8,Georgia
Obion County,47131.0,27,Tennessee
Knox County,39083.0,50,Ohio
Rankin County,28121.0,121,Mississippi
Oneida County,36065.0,192,New York
Richland County,39139.0,100,Ohio
Roseau County,27135.0,12,Minnesota
Box Butte County,31013.0,8,Nebraska
Pittsylvania County,51143.0,55,Virginia
Kit Carson County,8063.0,5,Colorado
Iron County,26071.0,12,Michigan
Marion County,45067.0,26,South Carolina
DeSoto County,28033.0,126,Mississippi
Buena Vista City,51530.0,6,Virginia
Berkeley County,54003.0,88,West Virginia
Randall County,48381.0,98,Texas
Berrien County,13019.0,14,Georgia
Brazoria County,48039.0,235,Texas
Allegany County,36003.0,35,New York
Meade County,46093.0,19,South Dakota
Ketchikan Gateway Borough,2130.0,10,Alaska
Santa Rosa County,12113.0,142,Florida
Dodge County,13091.0,16,Georgia
Richardson County,31147.0,7,Nebraska
Monroe County,47123.0,41,Tennessee
Phillips County,30071.0,3,Montana
Gilpin County,8047.0,6,Colorado
Des Moines County,19057.0,34,Iowa
Stutsman County,38093.0,18,North Dakota
Columbia County,55021.0,48,Wisconsin
Burke County,37023.0,79,North Carolina
Cumberland County,34011.0,115,New Jersey
Potter County,48375.0,74,Texas
Big Horn County,56003.0,10,Wyoming
Waldo County,23027.0,39,Maine
Cherokee County,40021.0,35,Oklahoma
Sheboygan County,55117.0,93,Wisconsin
Jackson County,28059.0,110,Mississippi
Rockcastle County,21203.0,13,Kentucky
Wyoming County,42131.0,24,Pennsylvania
Dinwiddie County,51053.0,24,Virginia
Christian County,29043.0,66,Missouri
Sequatchie County,47153.0,13,Tennessee
Washington County,48477.0,29,Texas
Barron County,55005.0,41,Wisconsin
Palo Alto County,19147.0,7,Iowa
Hampton City,51650.0,105,Virginia
Cleburne County,5023.0,26,Arkansas
Lamb County,48279.0,9,Texas
Klickitat County,53039.0,22,Washington
Pontotoc County,40123.0,29,Oklahoma
Henry County,39069.0,23,Ohio
St. Mary Parish,22101.0,38,Louisiana
Macon County,37113.0,38,North Carolina
Lauderdale County,1077.0,76,Alabama
Gratiot County,26057.0,30,Michigan
Bradford County,12007.0,20,Florida
Presidio County,48377.0,4,Texas
Jackson County,1071.0,46,Alabama
Bell County,48027.0,213,Texas
Yakima County,53077.0,162,Washington
Guadalupe County,48187.0,119,Texas
Albemarle County,51003.0,88,Virginia
Delta County,8029.0,30,Colorado
Bourbon County,21017.0,18,Kentucky
Lampasas County,48281.0,18,Texas
St. Lucie County,12111.0,301,Florida
Jackson Parish,22049.0,13,Louisiana
Martin County,21159.0,8,Kentucky
Sumter County,45085.0,81,South Carolina
Furnas County,31065.0,4,Nebraska
Catahoula Parish,22025.0,7,Louisiana
Juab County,49023.0,6,Utah
Spalding County,13255.0,57,Georgia
Cooke County,48097.0,33,Texas
Jefferson County,19101.0,15,Iowa
Bradley County,47011.0,84,Tennessee
Maricopa County,4013.0,3106,Arizona
Knox County,21121.0,25,Kentucky
Carbon County,42025.0,59,Pennsylvania
Carroll County,19027.0,18,Iowa
Prince Edward County,51147.0,15,Virginia
Colorado County,48089.0,17,Texas
Twiggs County,13289.0,7,Georgia
Huntingdon County,42061.0,36,Pennsylvania
Lake County,6033.0,59,California
Liberty County,13179.0,34,Georgia
Hill County,30041.0,10,Montana
Limestone County,1083.0,75,Alabama
Perry County,42099.0,38,Pennsylvania
Nelson County,51125.0,16,Virginia
Montgomery County,29139.0,10,Missouri
Broward County,12011.0,1508,Florida
Columbia County,41009.0,43,Oregon
Gloucester County,51073.0,36,Virginia
Ohio County,21183.0,19,Kentucky
Shelby County,17173.0,20,Illinois
Wise County,48497.0,49,Texas
Fremont County,16043.0,10,Idaho
Jackson County,40065.0,17,Oklahoma
Mingo County,54059.0,20,West Virginia
Smith County,47159.0,15,Tennessee
Greene County,5055.0,34,Arkansas
Lancaster County,31109.0,204,Nebraska
Franklin County,50011.0,38,Vermont
Wayne County,28153.0,15,Mississippi
Craighead County,5031.0,73,Arkansas
Hansford County,48195.0,3,Texas
Codington County,46029.0,22,South Dakota
Pointe Coupee Parish,22077.0,19,Louisiana
Erie County,39043.0,69,Ohio
Daviess County,21059.0,79,Kentucky
Union County,19175.0,11,Iowa
Monroe County,29137.0,8,Missouri
Plaquemines Parish,22075.0,15,Louisiana
Marion County,13197.0,6,Georgia
Ouachita Parish,22073.0,116,Louisiana
Richmond County,51159.0,6,Virginia
Archer County,48009.0,8,Texas
Jackson County,39079.0,25,Ohio
Poweshiek County,19157.0,16,Iowa
Calloway County,21035.0,26,Kentucky
Auglaize County,39011.0,36,Ohio
Bartow County,13015.0,77,Georgia
Clark County,55019.0,23,Wisconsin
Cascade County,30013.0,64,Montana
Lowndes County,1085.0,9,Alabama
Campbell County,47013.0,36,Tennessee
Umatilla County,41059.0,52,Oregon
Clinton County,39027.0,32,Ohio
Gilchrist County,12041.0,15,Florida
Cherokee County,48073.0,38,Texas
Charlotte County,12015.0,212,Florida
San Patricio County,48409.0,47,Texas
Baxter County,5005.0,45,Arkansas
Jefferson County,39081.0,61,Ohio
Elbert County,8039.0,21,Colorado
Douglas County,53017.0,33,Washington
Muscatine County,19139.0,31,Iowa
Sutter County,6101.0,69,California
Salem County,34033.0,52,New Jersey
Grant County,54023.0,10,West Virginia
Lake County,46079.0,8,South Dakota
Chowan County,37041.0,14,North Carolina
Orange County,51137.0,34,Virginia
Carter County,29035.0,4,Missouri
Darke County,39037.0,43,Ohio
Lyon County,32019.0,47,Nevada
Wayne County,39169.0,90,Ohio
Chenango County,36017.0,40,New York
Putnam County,29171.0,4,Missouri
Philadelphia County,42101.0,1114,Pennsylvania
Perry County,5105.0,8,Arkansas
Craig County,51045.0,5,Virginia
Los Angeles County,6037.0,6932,California
Bexar County,48029.0,1248,Texas
Montgomery County,37123.0,23,North Carolina
Coles County,17029.0,38,Illinois
Fauquier County,51061.0,54,Virginia
Forrest County,28035.0,51,Mississippi
Putnam County,47141.0,57,Tennessee
Butler County,42019.0,159,Pennsylvania
Sandusky County,39143.0,48,Ohio
Oxford County,23017.0,54,Maine
Pima County,4019.0,830,Arizona
Chariton County,29041.0,6,Missouri
Elk County,42047.0,27,Pennsylvania
Marion County,17121.0,31,Illinois
Washington County,49053.0,139,Utah
Pulaski County,21199.0,54,Kentucky
Nome Census Area,2180.0,4,Alaska
Webster County,29225.0,28,Missouri
Carroll County,47017.0,24,Tennessee
Lincoln Parish,22061.0,28,Louisiana
Reeves County,48389.0,7,Texas
Garrard County,21079.0,15,Kentucky
Pueblo County,8101.0,134,Colorado
Mahoning County,39099.0,201,Ohio
Caribou County,16029.0,5,Idaho
Gage County,31067.0,20,Nebraska
Wadena County,27159.0,11,Minnesota
Roosevelt County,30085.0,6,Montana
Columbiana County,39029.0,87,Ohio
Jefferson County,53031.0,40,Washington
Coahoma County,28027.0,17,Mississippi
Lubbock County,48303.0,185,Texas
Scotland County,37165.0,27,North Carolina
Ford County,17053.0,11,Illinois
Macon County,17115.0,90,Illinois
Crittenden County,5035.0,33,Arkansas
Shiawassee County,26155.0,55,Michigan
Caledonia County,50005.0,26,Vermont
Rock Island County,17161.0,114,Illinois
Tehama County,6103.0,55,California
Crawford County,17033.0,15,Illinois
Langlade County,55067.0,19,Wisconsin
Franklin County,36033.0,36,New York
Valencia County,35061.0,60,New Mexico
Edmonson County,21061.0,10,Kentucky
Lemhi County,16059.0,7,Idaho
Grays Harbor County,53027.0,66,Washington
Grand Traverse County,26055.0,81,Michigan
Barry County,26015.0,47,Michigan
Raleigh County,54081.0,64,West Virginia
Madison County,39097.0,31,Ohio
Cross County,5037.0,14,Arkansas
Coshocton County,39031.0,30,Ohio
Shelby County,39149.0,34,Ohio
Grady County,40051.0,41,Oklahoma
Nelson County,21179.0,35,Kentucky
Banks County,13011.0,14,Georgia
Comanche County,40031.0,75,Oklahoma
McCulloch County,48307.0,7,Texas
McCreary County,21147.0,12,Kentucky
Fayette County,48149.0,21,Texas
St. Clair County,26147.0,131,Michigan
Logan County,40083.0,37,Oklahoma
Carson City,32510.0,47,Nevada
Gooding County,16047.0,11,Idaho
Androscoggin County,23001.0,87,Maine
St. Lawrence County,36089.0,84,New York
Piatt County,17147.0,14,Illinois
Union County,28145.0,20,Mississippi
Ware County,13299.0,28,Georgia
Haralson County,13143.0,22,Georgia
Austin County,48015.0,23,Texas
Lincoln County,41041.0,52,Oregon
Autauga County,1001.0,44,Alabama
Ashland County,39005.0,42,Ohio
Waller County,48473.0,30,Texas
Webster County,28155.0,8,Mississippi
Kodiak Island Borough,2150.0,7,Alaska
Powell County,21197.0,9,Kentucky
Cleveland County,40027.0,188,Oklahoma
Red Lake County,27125.0,3,Minnesota
Ross County,39141.0,58,Ohio
Coffee County,13069.0,29,Georgia
Randolph County,29175.0,18,Missouri
Lincoln County,55069.0,26,Wisconsin
Sheridan County,56033.0,25,Wyoming
Burke County,13033.0,19,Georgia
Kendall County,48259.0,37,Texas
Mobile County,1097.0,311,Alabama
Dawson County,30021.0,7,Montana
Clark County,53011.0,361,Washington
Mono County,6051.0,9,California
Jones County,48253.0,11,Texas
Johnson County,21115.0,19,Kentucky
Aitkin County,27001.0,18,Minnesota
Polk County,47139.0,14,Tennessee
Muskogee County,40101.0,50,Oklahoma
Crawford County,26039.0,12,Michigan
Polk County,13233.0,30,Georgia
Crawford County,5033.0,47,Arkansas
Aroostook County,23003.0,62,Maine
Champaign County,39021.0,31,Ohio
Doddridge County,54017.0,6,West Virginia
Mille Lacs County,27095.0,21,Minnesota
Clayton County,19043.0,14,Iowa
Brazos County,48041.0,106,Texas
Tuscola County,26157.0,44,Michigan
St. Joseph County,26149.0,46,Michigan
Elmore County,16039.0,16,Idaho
Newaygo County,26123.0,40,Michigan
McMinn County,47107.0,44,Tennessee
Beckham County,40009.0,14,Oklahoma
Brown County,39015.0,35,Ohio
Darlington County,45031.0,52,South Carolina
Tipton County,47167.0,44,Tennessee
Chatham County,13051.0,214,Georgia
LaMoure County,38045.0,4,North Dakota
Williamsburg County,45089.0,28,South Carolina
Westmoreland County,42129.0,317,Pennsylvania
Graham County,37075.0,8,North Carolina
Sullivan County,36105.0,57,New York
Clare County,26035.0,28,Michigan
Highland County,39071.0,34,Ohio
Armstrong County,42005.0,58,Pennsylvania
Matagorda County,48321.0,25,Texas
Harris County,48201.0,2730,Texas
Carroll County,21041.0,8,Kentucky
Clay County,37043.0,12,North Carolina
Mercer County,39107.0,31,Ohio
Lee County,37105.0,47,North Carolina
Lebanon County,42075.0,116,Pennsylvania
Dauphin County,42043.0,220,Pennsylvania
Perry County,21193.0,21,Kentucky
Randolph County,5121.0,15,Arkansas
Henry County,19087.0,15,Iowa
Levy County,12075.0,39,Florida
Edwards County,17047.0,5,Illinois
Trempealeau County,55121.0,23,Wisconsin
Clarion County,42031.0,29,Pennsylvania
Tillamook County,41057.0,25,Oregon
Clay County,21051.0,16,Kentucky
Hutchinson County,46067.0,6,South Dakota
Cumberland County,47035.0,64,Tennessee
Shenandoah County,51171.0,36,Virginia
Missaukee County,26113.0,11,Michigan
Macon County,47111.0,19,Tennessee
Cattaraugus County,36009.0,61,New York
Matanuska-Susitna Borough,2170.0,63,Alaska
Medina County,48325.0,36,Texas
Jackson County,48239.0,11,Texas
Caldwell County,29025.0,7,Missouri
Union County,42119.0,31,Pennsylvania
McLeod County,27085.0,30,Minnesota
Brantley County,13025.0,13,Georgia
Norman County,27107.0,6,Minnesota
Louisa County,19115.0,9,Iowa
Humboldt County,32013.0,9,Nevada
Davis County,49011.0,188,Utah
Woodruff County,5147.0,5,Arkansas
Jackson County,37099.0,31,North Carolina
Benton County,47005.0,15,Tennessee
Cullman County,1043.0,69,Alabama
Kauai County,15007.0,58,Hawaii
Madison County,31119.0,25,Nebraska
Day County,46037.0,5,South Dakota
Taylor County,21217.0,20,Kentucky
Henry County,17073.0,43,Illinois
Mineral County,54057.0,23,West Virginia
Sanders County,30089.0,12,Montana
Carroll County,51035.0,27,Virginia
Goodhue County,27049.0,37,Minnesota
Douglas County,41019.0,104,Oregon
Millard County,49027.0,9,Utah
Tensas Parish,22107.0,4,Louisiana
Webster County,54101.0,7,West Virginia
Rhea County,47143.0,26,Tennessee
Calhoun County,48057.0,15,Texas
Patrick County,51141.0,17,Virginia
Nuckolls County,31129.0,4,Nebraska
Tate County,28137.0,21,Mississippi
Saluda County,45081.0,15,South Carolina
Pacific County,53049.0,27,Washington
Adams County,28001.0,23,Mississippi
St. Francis County,5123.0,16,Arkansas
Washington County,29221.0,18,Missouri
Dimmit County,48127.0,6,Texas
Las Animas County,8071.0,11,Colorado
Boone County,31011.0,5,Nebraska
Madison County,5087.0,13,Arkansas
Mason County,54053.0,23,West Virginia
Clinton County,21053.0,8,Kentucky
Humboldt County,6023.0,100,California
Jefferson County,16051.0,17,Idaho
Tunica County,28143.0,6,Mississippi
Rapides Parish,22079.0,95,Louisiana
Montgomery County,21173.0,21,Kentucky
Lincoln County,56023.0,14,Wyoming
Conecuh County,1035.0,11,Alabama
Benton County,27009.0,26,Minnesota
Graves County,21083.0,28,Kentucky
Boone County,19015.0,22,Iowa
Mercer County,21167.0,19,Kentucky
Franklin County,23007.0,27,Maine
Madison County,47113.0,74,Tennessee
Richland Parish,22083.0,16,Louisiana
Eau Claire County,55035.0,70,Wisconsin
Dorchester County,24019.0,29,Maryland
Screven County,13251.0,12,Georgia
Catawba County,37035.0,126,North Carolina
Suwannee County,12121.0,37,Florida
Allen County,39003.0,77,Ohio
Greene County,51079.0,15,Virginia
Accomack County,51001.0,29,Virginia
San Bernardino County,6071.0,1287,California
Lincoln County,23015.0,35,Maine
Roane County,47145.0,49,Tennessee
Prince William County,51153.0,278,Virginia
Pecos County,48371.0,8,Texas
Knott County,21119.0,11,Kentucky
Suffolk County,25025.0,476,Massachusetts
Calcasieu Parish,22019.0,145,Louisiana
Wayne County,17191.0,14,Illinois
Unicoi County,47171.0,16,Tennessee
Adams County,53001.0,11,Washington
Putnam County,12107.0,62,Florida
Laurel County,21125.0,48,Kentucky
Bandera County,48019.0,22,Texas
Carlton County,27017.0,25,Minnesota
Grady County,13131.0,19,Georgia
Otero County,8089.0,15,Colorado
Kanawha County,54039.0,155,West Virginia
Ramsey County,38071.0,8,North Dakota
Fayette County,54019.0,33,West Virginia
Victoria County,48469.0,62,Texas
Jefferson County,17081.0,27,Illinois
Iowa County,55049.0,18,Wisconsin
Robertson County,47147.0,51,Tennessee
Fillmore County,31059.0,5,Nebraska
Potter County,42105.0,14,Pennsylvania
Miami-Dade County,12086.0,2006,Florida
Morgan County,29141.0,18,Missouri
Val Verde County,48465.0,27,Texas
Dawson County,13085.0,22,Georgia
Bastrop County,48021.0,63,Texas
Cass County,48067.0,24,Texas
Blaine County,40011.0,7,Oklahoma
Citrus County,12017.0,181,Florida
Trumbull County,39155.0,173,Ohio
Quay County,35037.0,8,New Mexico
Burnet County,48053.0,42,Texas
Wilkinson County,28157.0,7,Mississippi
Dickinson County,26043.0,19,Michigan
Houston County,48225.0,17,Texas
Franklin County,53021.0,45,Washington
Wilkes County,37193.0,58,North Carolina
Orleans County,50019.0,22,Vermont
Calhoun County,1015.0,89,Alabama
Osceola County,26133.0,19,Michigan
Comanche County,48093.0,11,Texas
Randolph County,13243.0,5,Georgia
Glenn County,6021.0,20,California
Jackson County,54035.0,25,West Virginia
Avery County,37011.0,14,North Carolina
Caroline County,24011.0,26,Maryland
Johnson County,56019.0,8,Wyoming
Windham County,50025.0,40,Vermont
Prairie County,5117.0,7,Arkansas
Kearney County,31099.0,4,Nebraska
Montgomery County,5097.0,9,Arkansas
Dawes County,31045.0,7,Nebraska
Runnels County,48399.0,8,Texas
Marshall County,17123.0,10,Illinois
Lapeer County,26087.0,68,Michigan
Greer County,40055.0,3,Oklahoma
Pitkin County,8097.0,13,Colorado
Grant County,53025.0,59,Washington
Atchison County,29005.0,4,Missouri
Grant County,41023.0,7,Oregon
Saline County,29195.0,17,Missouri
Liberty County,48291.0,55,Texas
Whitman County,53075.0,22,Washington
Ashley County,5003.0,14,Arkansas
Pickaway County,39129.0,42,Ohio
Dale County,1045.0,37,Alabama
Macon County,13193.0,8,Georgia
Northumberland County,42097.0,75,Pennsylvania
Power County,16077.0,5,Idaho
Wright County,29229.0,15,Missouri
Coffee County,47031.0,44,Tennessee
Choctaw County,28019.0,7,Mississippi
Cottonwood County,27033.0,10,Minnesota
Jefferson Davis Parish,22053.0,23,Louisiana
Riverside County,6065.0,1541,California
Union County,5139.0,31,Arkansas
Heard County,13149.0,8,Georgia
Sublette County,56035.0,6,Wyoming
Wichita County,48485.0,83,Texas
Kent County,24029.0,17,Maryland
Sequoyah County,40135.0,29,Oklahoma
Lawrence County,47099.0,32,Tennessee
Grand County,49019.0,7,Utah
Cannon County,47015.0,12,Tennessee
Franklin County,5047.0,14,Arkansas
Allamakee County,19005.0,11,Iowa
Floyd County,19067.0,14,Iowa
Williams County,39171.0,30,Ohio
Blount County,1009.0,45,Alabama
Peach County,13225.0,21,Georgia
Pettis County,29159.0,32,Missouri
Carroll County,28015.0,9,Mississippi
Vernon County,55123.0,23,Wisconsin
Howard County,29089.0,8,Missouri
Lamar County,28073.0,41,Mississippi
Wythe County,51197.0,23,Virginia
Monroe County,39111.0,11,Ohio
Pamlico County,37137.0,13,North Carolina
San Jacinto County,48407.0,22,Texas
Monterey County,6053.0,263,California
Wolfe County,21237.0,5,Kentucky
El Paso County,48141.0,507,Texas
Adair County,21001.0,14,Kentucky
Clinton County,29049.0,15,Missouri
Brooke County,54009.0,23,West Virginia
Columbia County,53013.0,4,Washington
McKean County,42083.0,29,Pennsylvania
Laurens County,13175.0,37,Georgia
Meigs County,39105.0,18,Ohio
Harrison County,28047.0,143,Mississippi
Hutchinson County,48233.0,14,Texas
Union County,17181.0,14,Illinois
Fulton County,39051.0,30,Ohio
Hunt County,48231.0,70,Texas
Defiance County,39039.0,29,Ohio
Gonzales County,48177.0,13,Texas
San Joaquin County,6077.0,461,California
Deaf Smith County,48117.0,10,Texas
Le Flore County,40079.0,35,Oklahoma
Montcalm County,26117.0,47,Michigan
Curry County,41015.0,27,Oregon
Rusk County,48401.0,36,Texas
Tuscarawas County,39157.0,75,Ohio
Telfair County,13271.0,8,Georgia
Bronx County,36005.0,953,New York
Grant Parish,22043.0,15,Louisiana
Wood County,48499.0,42,Texas
Hamblen County,47063.0,50,Tennessee
Jackson County,26075.0,118,Michigan
Box Elder County,49003.0,31,Utah
Wexford County,26165.0,26,Michigan
Lewis County,53041.0,65,Washington
Freeborn County,27047.0,26,Minnesota
Benzie County,26019.0,16,Michigan
Aiken County,45003.0,136,South Carolina
Bayfield County,55007.0,16,Wisconsin
Gilmer County,54021.0,4,West Virginia
Shelby County,19165.0,10,Iowa
Morehouse Parish,22067.0,19,Louisiana
Hickman County,47081.0,18,Tennessee
Barry County,29009.0,28,Missouri
Putnam County,13237.0,19,Georgia
Howard County,5061.0,9,Arkansas
Tooele County,49045.0,34,Utah
Wilson County,48493.0,34,Texas
Cedar County,29039.0,12,Missouri
Allen County,21003.0,15,Kentucky
Midland County,48329.0,86,Texas
Jones County,28067.0,49,Mississippi
Uinta County,56041.0,12,Wyoming
Livingston Parish,22063.0,89,Louisiana
Pope County,5115.0,43,Arkansas
Avoyelles Parish,22009.0,29,Louisiana
Grand County,8049.0,10,Colorado
Camden County,37029.0,8,North Carolina
Stone County,5137.0,13,Arkansas
Humboldt County,19091.0,8,Iowa
Jasper County,28061.0,13,Mississippi
Fresno County,6019.0,561,California
Walker County,13295.0,52,Georgia
Gogebic County,26053.0,12,Michigan
Pend Oreille County,53051.0,12,Washington
Mitchell County,48335.0,5,Texas
Caswell County,37033.0,20,North Carolina
Logan County,39091.0,33,Ohio
Newton County,28101.0,15,Mississippi
Audubon County,19009.0,5,Iowa
Kleberg County,48273.0,16,Texas
Hall County,31079.0,38,Nebraska
Lawrence County,29109.0,28,Missouri
Green County,55045.0,27,Wisconsin
Coconino County,4005.0,81,Arizona
Noble County,39121.0,9,Ohio
Mendocino County,6045.0,73,California
Leon County,48289.0,13,Texas
Tioga County,42117.0,34,Pennsylvania
Buffalo County,31019.0,28,Nebraska
Guernsey County,39059.0,28,Ohio
Fayette County,42051.0,106,Pennsylvania
Ashtabula County,39007.0,74,Ohio
Bosque County,48035.0,16,Texas
Dunklin County,29069.0,22,Missouri
Wilkes County,13317.0,9,Georgia
Panola County,28107.0,22,Mississippi
Converse County,56009.0,10,Wyoming
Taylor County,55119.0,14,Wisconsin
Castro County,48069.0,4,Texas
Edgar County,17045.0,13,Illinois
Abbeville County,45001.0,18,South Carolina
Clearfield County,42033.0,63,Pennsylvania
Monroe County,54063.0,11,West Virginia
Nueces County,48355.0,223,Texas
Sevier County,5133.0,10,Arkansas
Crawford County,42039.0,69,Pennsylvania
San Benito County,6069.0,37,California
Alamosa County,8003.0,10,Colorado
Fayette County,1057.0,13,Alabama
Lincoln County,30053.0,18,Montana
Gilmer County,13123.0,29,Georgia
Rabun County,13241.0,16,Georgia
Karnes County,48255.0,8,Texas
Montgomery County,51121.0,53,Virginia
Rock County,27133.0,7,Minnesota
Lewis County,21135.0,10,Kentucky
Cheboygan County,26031.0,24,Michigan
Carroll County,13045.0,76,Georgia
Etowah County,1055.0,81,Alabama
Liberty County,12077.0,5,Florida
Lucas County,19117.0,7,Iowa
Guthrie County,19077.0,9,Iowa
Bledsoe County,47007.0,11,Tennessee
Marlboro County,45069.0,20,South Carolina
Walsh County,38099.0,8,North Dakota
Pittsburg County,40121.0,32,Oklahoma
Page County,19145.0,13,Iowa
Hocking County,39073.0,22,Ohio
Perry County,17145.0,15,Illinois
Daviess County,29061.0,6,Missouri
Scott County,47151.0,15,Tennessee
Rowan County,21205.0,15,Kentucky
Alexander County,17003.0,4,Illinois
Orange County,48361.0,57,Texas
McHenry County,38049.0,4,North Dakota
Lac qui Parle County,27073.0,6,Minnesota
Manistee County,26101.0,21,Michigan
Archuleta County,8007.0,13,Colorado
Madison County,48313.0,8,Texas
Clinch County,13065.0,4,Georgia
Sanilac County,26151.0,32,Michigan
Mercer County,54055.0,49,West Virginia
Clarke County,51043.0,12,Virginia
Pinal County,4021.0,300,Arizona
Carter County,21043.0,22,Kentucky
Carter County,47019.0,48,Tennessee
Iron County,29093.0,8,Missouri
Clark County,32003.0,1420,Nevada
Cass County,27021.0,27,Minnesota
Lawrence County,5075.0,13,Arkansas
Okeechobee County,12093.0,28,Florida
Marion County,21155.0,13,Kentucky
Refugio County,48391.0,5,Texas
Jasper County,45053.0,24,South Carolina
Evangeline Parish,22039.0,21,Louisiana
Marquette County,26103.0,46,Michigan
Bingham County,16011.0,27,Idaho
Wayne County,47181.0,11,Tennessee
Moore County,48341.0,11,Texas
Chambers County,1017.0,27,Alabama
Eagle County,8037.0,32,Colorado
Tippah County,28139.0,15,Mississippi
Irwin County,13155.0,6,Georgia
Grundy County,47061.0,10,Tennessee
Gem County,16045.0,15,Idaho
James City County,51095.0,69,Virginia
Luna County,35029.0,17,New Mexico
Broadwater County,30007.0,5,Montana
Linn County,41043.0,97,Oregon
Vinton County,39163.0,10,Ohio
Calhoun County,28013.0,11,Mississippi
Haskell County,40061.0,8,Oklahoma
Weber County,49057.0,137,Utah
Lenawee County,26091.0,74,Michigan
Atascosa County,48013.0,29,Texas
Jasper County,48241.0,25,Texas
Wayne County,42127.0,40,Pennsylvania
Twin Falls County,16083.0,56,Idaho
Trinity County,48455.0,13,Texas
McDonough County,17109.0,19,Illinois
Walton County,12131.0,56,Florida
Logan County,21141.0,20,Kentucky
Letcher County,21133.0,17,Kentucky
Buffalo County,55011.0,11,Wisconsin
Colleton County,45029.0,30,South Carolina
Audrain County,29007.0,18,Missouri
Okaloosa County,12091.0,138,Florida
Leake County,28079.0,14,Mississippi
Franklin County,1059.0,22,Alabama
Richland County,17159.0,12,Illinois
Prentiss County,28117.0,17,Mississippi
Dixie County,12029.0,14,Florida
Cochise County,4003.0,97,Arizona
Whiteside County,17195.0,45,Illinois
Adair County,40001.0,13,Oklahoma
Roscommon County,26143.0,28,Michigan
Long County,13183.0,9,Georgia
Park County,30067.0,14,Montana
Jeff Davis County,13161.0,9,Georgia
Crawford County,19047.0,12,Iowa
Ochiltree County,48357.0,5,Texas
Coffee County,1031.0,37,Alabama
Douglas County,55031.0,31,Wisconsin
Custer County,31041.0,8,Nebraska
Giles County,47055.0,23,Tennessee
Wasatch County,49051.0,18,Utah
Bon Homme County,46009.0,5,South Dakota
Lassen County,6035.0,18,California
Moody County,46101.0,4,South Dakota
Pulaski County,51155.0,29,Virginia
Colbert County,1033.0,43,Alabama
Branch County,26023.0,30,Michigan
Barbour County,1005.0,18,Alabama
Meade County,21163.0,18,Kentucky
Louisa County,51109.0,29,Virginia
Union County,47173.0,14,Tennessee
Bates County,29013.0,12,Missouri
Storey County,32029.0,4,Nevada
Jackson County,5067.0,12,Arkansas
Lincoln County,28085.0,26,Mississippi
Montague County,48337.0,16,Texas
Pemiscot County,29155.0,11,Missouri
Okmulgee County,40111.0,28,Oklahoma
Rockingham County,51165.0,61,Virginia
Otero County,35035.0,43,New Mexico
Adams County,39001.0,20,Ohio
Mora County,35033.0,4,New Mexico
Brown County,17009.0,3,Illinois
Genesee County,26049.0,292,Michigan
Phillips County,5107.0,13,Arkansas
Knox County,29103.0,3,Missouri
Scott County,28123.0,18,Mississippi
Laurens County,45059.0,51,South Carolina
Polk County,29167.0,21,Missouri
Jack County,48237.0,5,Texas
Stephenson County,17177.0,38,Illinois
Appomattox County,51011.0,12,Virginia
Wayne County,31179.0,5,Nebraska
Bennington County,50003.0,31,Vermont
Moniteau County,29135.0,10,Missouri
Moffat County,8081.0,7,Colorado
Bienville Parish,22013.0,10,Louisiana
McDowell County,54047.0,16,West Virginia
Johnson County,47091.0,15,Tennessee
Otsego County,26137.0,17,Michigan
Nodaway County,29147.0,12,Missouri
Union County,21225.0,9,Kentucky
Carter County,40019.0,33,Oklahoma
Rains County,48379.0,10,Texas
Isabella County,26073.0,34,Michigan
Hudson County,34017.0,403,New Jersey
Wyandot County,39175.0,17,Ohio
Stanton County,31167.0,4,Nebraska
Bacon County,13005.0,7,Georgia
Chattooga County,13055.0,17,Georgia
Wheeler County,48483.0,4,Texas
Yuma County,4027.0,127,Arizona
Addison County,50001.0,27,Vermont
Bolivar County,28011.0,22,Mississippi
Alleghany County,37005.0,10,North Carolina
Van Wert County,39161.0,21,Ohio
Beauregard Parish,22011.0,23,Louisiana
Jefferson County,12065.0,12,Florida
King William County,51101.0,12,Virginia
Howell County,29091.0,29,Missouri
Young County,48503.0,13,Texas
Coryell County,48099.0,41,Texas
Camden County,29029.0,40,Missouri
Atoka County,40005.0,9,Oklahoma
Richland County,55103.0,14,Wisconsin
Harlan County,21095.0,20,Kentucky
Neshoba County,28099.0,18,Mississippi
Ben Hill County,13017.0,13,Georgia
Major County,40093.0,6,Oklahoma
Gadsden County,12039.0,33,Florida
